State,State Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
Tennessee,47,"Cerebral infarction, unspecified",I63.9,287,6715984,4.3
Tennessee,47,"Stroke, not specified as haemorrhage or infarction",I64,1607,6715984,23.9
Tennessee,47,"Cerebral aneurysm, nonruptured",I67.1,13,6715984,Unreliable
Tennessee,47,Cerebral atherosclerosis,I67.2,67,6715984,1
Tennessee,47,Other specified cerebrovascular diseases,I67.8,21,6715984,0.3
Tennessee,47,"Cerebrovascular disease, unspecified",I67.9,182,6715984,2.7
Tennessee,47,Sequelae of cerebral infarction,I69.3,12,6715984,Unreliable
Tennessee,47,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,248,6715984,3.7
Tennessee,47,Sequelae of other and unspecified cerebrovascular diseases,I69.8,66,6715984,1
Tennessee,47,Atherosclerosis of arteries of extremities,I70.2,10,6715984,Unreliable
Tennessee,47,Generalized and unspecified atherosclerosis,I70.9,55,6715984,0.8
Tennessee,47,Dissection of aorta [any part],I71.0,89,6715984,1.3
Tennessee,47,"Thoracic aortic aneurysm, ruptured",I71.1,15,6715984,Unreliable
Tennessee,47,"Abdominal aortic aneurysm, ruptured",I71.3,60,6715984,0.9
Tennessee,47,"Abdominal aortic aneurysm, without mention of rupture",I71.4,30,6715984,0.4
Tennessee,47,"Aortic aneurysm of unspecified site, ruptured",I71.8,23,6715984,0.3
Tennessee,47,"Peripheral vascular disease, unspecified",I73.9,184,6715984,2.7
Tennessee,47,Embolism and thrombosis of other and unspecified parts of aorta,I74.1,11,6715984,Unreliable
Tennessee,47,Embolism and thrombosis of unspecified artery,I74.9,18,6715984,Unreliable
Tennessee,47,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,I80.2,84,6715984,1.3
Tennessee,47,"Phlebitis and thrombophlebitis of lower extremities, unspecified",I80.3,11,6715984,Unreliable
Tennessee,47,"Influenza with pneumonia, influenza virus identified",J10.0,31,6715984,0.5
Tennessee,47,"Influenza with other respiratory manifestations, influenza virus identified",J10.1,33,6715984,0.5
Tennessee,47,"Influenza with pneumonia, virus not identified",J11.0,42,6715984,0.6
Tennessee,47,"Influenza with other respiratory manifestations, virus not identified",J11.1,28,6715984,0.4
Tennessee,47,Pneumonia due to Klebsiella pneumoniae,J15.0,10,6715984,Unreliable
Tennessee,47,Pneumonia due to Pseudomonas,J15.1,13,6715984,Unreliable
Tennessee,47,Pneumonia due to staphylococcus,J15.2,38,6715984,0.6
Tennessee,47,"Bacterial pneumonia, unspecified",J15.9,81,6715984,1.2
Tennessee,47,"Bronchopneumonia, unspecified",J18.0,23,6715984,0.3
Tennessee,47,"Lobar pneumonia, unspecified",J18.1,16,6715984,Unreliable
Tennessee,47,"Pneumonia, unspecified",J18.9,1302,6715984,19.4
Tennessee,47,"Emphysema, unspecified",J43.9,161,6715984,2.4
Tennessee,47,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,616,6715984,9.2
Tennessee,47,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",J44.1,252,6715984,3.8
Tennessee,47,Other specified chronic obstructive pulmonary disease,J44.8,25,6715984,0.4
Tennessee,47,"Chronic obstructive pulmonary disease, unspecified",J44.9,3497,6715984,52.1
Tennessee,47,"Asthma, unspecified",J45.9,60,6715984,0.9
Tennessee,47,Status asthmaticus,J46,10,6715984,Unreliable
Tennessee,47,Bronchiectasis,J47,22,6715984,0.3
Tennessee,47,Pneumoconiosis due to asbestos and other mineral fibres,J61,14,6715984,Unreliable
Tennessee,47,Pneumonitis due to food and vomit,J69.0,552,6715984,8.2
Tennessee,47,Adult respiratory distress syndrome,J80,45,6715984,0.7
Tennessee,47,Pulmonary oedema,J81,32,6715984,0.5
Tennessee,47,Other interstitial pulmonary diseases with fibrosis,J84.1,323,6715984,4.8
Tennessee,47,"Interstitial pulmonary disease, unspecified",J84.9,77,6715984,1.1
Tennessee,47,Pyothorax without fistula,J86.9,13,6715984,Unreliable
Tennessee,47,"Pleural effusion, not elsewhere classified",J90,24,6715984,0.4
Tennessee,47,Acute respiratory failure,J96.0,42,6715984,0.6
Tennessee,47,Chronic respiratory failure,J96.1,107,6715984,1.6
Tennessee,47,"Respiratory failure, unspecified",J96.9,92,6715984,1.4
Tennessee,47,Other disorders of lung,J98.4,45,6715984,0.7
Tennessee,47,Gastro-oesophageal reflux disease without oesophagitis,K21.9,17,6715984,Unreliable
Tennessee,47,"Gastric ulcer, chronic or unspecified with perforation",K25.5,12,6715984,Unreliable
Tennessee,47,"Duodenal ulcer, chronic or unspecified with haemorrhage",K26.4,19,6715984,Unreliable
Tennessee,47,"Duodenal ulcer, chronic or unspecified with perforation",K26.5,19,6715984,Unreliable
Tennessee,47,Other specified diseases of stomach and duodenum,K31.8,12,6715984,Unreliable
Tennessee,47,"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene",K40.3,11,6715984,Unreliable
Tennessee,47,Diaphragmatic hernia without obstruction or gangrene,K44.9,12,6715984,Unreliable
Tennessee,47,"Unspecified abdominal hernia with obstruction, without gangrene",K46.0,12,6715984,Unreliable
Tennessee,47,"Crohn disease, unspecified",K50.9,22,6715984,0.3
Tennessee,47,Acute vascular disorders of intestine,K55.0,31,6715984,0.5
Tennessee,47,"Vascular disorder of intestine, unspecified",K55.9,147,6715984,2.2
Tennessee,47,Other and unspecified intestinal obstruction,K56.6,134,6715984,2
Tennessee,47,"Ileus, unspecified",K56.7,16,6715984,Unreliable
Tennessee,47,"Diverticular disease of intestine, part unspecified, with perforation and abscess",K57.8,31,6715984,0.5
Tennessee,47,"Diverticular disease of intestine, part unspecified, without perforation or abscess",K57.9,27,6715984,0.4
Tennessee,47,Perforation of intestine (nontraumatic),K63.1,70,6715984,1
Tennessee,47,"Disease of intestine, unspecified",K63.9,14,6715984,Unreliable
Tennessee,47,Acute peritonitis,K65.0,29,6715984,0.4
Tennessee,47,"Peritonitis, unspecified",K65.9,16,6715984,Unreliable
Tennessee,47,Alcoholic hepatitis,K70.1,34,6715984,0.5
Tennessee,47,Alcoholic cirrhosis of liver,K70.3,393,6715984,5.9
Tennessee,47,Alcoholic hepatic failure,K70.4,27,6715984,0.4
Tennessee,47,"Alcoholic liver disease, unspecified",K70.9,31,6715984,0.5
Tennessee,47,Acute and subacute hepatic failure,K72.0,28,6715984,0.4
Tennessee,47,"Hepatic failure, unspecified",K72.9,84,6715984,1.3
Tennessee,47,Other and unspecified cirrhosis of liver,K74.6,541,6715984,8.1
Tennessee,47,"Fatty (change of) liver, not elsewhere classified",K76.0,121,6715984,1.8
Tennessee,47,Hepatorenal syndrome,K76.7,12,6715984,Unreliable
Tennessee,47,"Liver disease, unspecified",K76.9,90,6715984,1.3
Tennessee,47,Calculus of gallbladder without cholecystitis,K80.2,10,6715984,Unreliable
Tennessee,47,Acute cholecystitis,K81.0,30,6715984,0.4
Tennessee,47,"Cholecystitis, unspecified",K81.9,24,6715984,0.4
Tennessee,47,Cholangitis,K83.0,26,6715984,0.4
Tennessee,47,"Acute pancreatitis, unspecified",K85.9,74,6715984,1.1
Tennessee,47,Other chronic pancreatitis,K86.1,11,6715984,Unreliable
Tennessee,47,"Disease of pancreas, unspecified",K86.9,10,6715984,Unreliable
Tennessee,47,"Gastrointestinal haemorrhage, unspecified",K92.2,255,6715984,3.8
Tennessee,47,Cellulitis of other parts of limb,L03.1,26,6715984,0.4
Tennessee,47,"Cellulitis, unspecified",L03.9,20,6715984,0.3
Tennessee,47,"Local infection of skin and subcutaneous tissue, unspecified",L08.9,15,6715984,Unreliable
Tennessee,47,"Decubitus ulcer and pressure area, unspecified",L89.9,23,6715984,0.3
Tennessee,47,"Pyogenic arthritis, unspecified",M00.9,11,6715984,Unreliable
Tennessee,47,"Rheumatoid arthritis, unspecified",M06.9,57,6715984,0.8
Tennessee,47,Systemic lupus erythematosus with organ or system involvement,M32.1,26,6715984,0.4
Tennessee,47,Other forms of systemic sclerosis,M34.8,10,6715984,Unreliable
Tennessee,47,Other specified disorders of muscle,M62.8,21,6715984,0.3
Tennessee,47,Necrotizing fasciitis,M72.6,18,6715984,Unreliable
Tennessee,47,Other chronic osteomyelitis,M86.6,10,6715984,Unreliable
Tennessee,47,"Osteomyelitis, unspecified",M86.9,35,6715984,0.5
Tennessee,47,"Acute nephritic syndrome, unspecified",N00.9,10,6715984,Unreliable
Tennessee,47,"Tubulo-interstitial nephritis, not specified as acute or chronic",N12,17,6715984,Unreliable
Tennessee,47,"Acute renal failure, unspecified",N17.9,201,6715984,3
Tennessee,47,"Chronic kidney disease, stage 3",N18.3,18,6715984,Unreliable
Tennessee,47,"Chronic kidney disease, stage 4",N18.4,20,6715984,0.3
Tennessee,47,"Chronic kidney disease, stage 5",N18.5,474,6715984,7.1
Tennessee,47,"Chronic renal failure, unspecified",N18.9,213,6715984,3.2
Tennessee,47,Unspecified renal failure,N19,189,6715984,2.8
Tennessee,47,Other specified disorders of kidney and ureter,N28.8,113,6715984,1.7
Tennessee,47,"Disorder of kidney and ureter, unspecified",N28.9,24,6715984,0.4
Tennessee,47,"Urinary tract infection, site not specified",N39.0,363,6715984,5.4
Tennessee,47,Newborn affected by premature rupture of membranes,P01.1,12,6715984,Unreliable
Tennessee,47,Newborn affected by other forms of placental separation and haemorrhage,P02.1,11,6715984,Unreliable
Tennessee,47,Extreme immaturity,P07.2,51,6715984,0.8
Tennessee,47,Other preterm infants,P07.3,18,6715984,Unreliable
Tennessee,47,Respiratory distress syndrome of newborn,P22.0,10,6715984,Unreliable
Tennessee,47,Primary atelectasis of newborn,P28.0,16,6715984,Unreliable
Tennessee,47,Neonatal cardiac failure,P29.0,13,6715984,Unreliable
Tennessee,47,Necrotizing enterocolitis of newborn,P77,11,6715984,Unreliable
Tennessee,47,Anencephaly,Q00.0,10,6715984,Unreliable
Tennessee,47,"Congenital malformation of heart, unspecified",Q24.9,25,6715984,0.4
Tennessee,47,Hypoplasia and dysplasia of lung,Q33.6,10,6715984,Unreliable
Tennessee,47,"Multiple congenital malformations, not elsewhere classified",Q89.7,12,6715984,Unreliable
Tennessee,47,"Down syndrome, unspecified",Q90.9,31,6715984,0.5
Tennessee,47,"Edwards syndrome, unspecified",Q91.3,16,6715984,Unreliable
Tennessee,47,"Patau syndrome, unspecified",Q91.7,14,6715984,Unreliable
Tennessee,47,Other and unspecified abnormalities of breathing,R06.8,13,6715984,Unreliable
Tennessee,47,Respiratory arrest,R09.2,33,6715984,0.5
Tennessee,47,Malaise and fatigue,R53,19,6715984,Unreliable
Tennessee,47,Senility,R54,66,6715984,1
Tennessee,47,Other and unspecified convulsions,R56.8,14,6715984,Unreliable
Tennessee,47,Cardiogenic shock,R57.0,37,6715984,0.6
Tennessee,47,"Shock, unspecified",R57.9,10,6715984,Unreliable
Tennessee,47,"Haemorrhage, not elsewhere classified",R58,15,6715984,Unreliable
Tennessee,47,Other lack of expected normal physiological development,R62.8,45,6715984,0.7
Tennessee,47,Other specified general symptoms and signs,R68.8,24,6715984,0.4
Tennessee,47,Abnormal findings on diagnostic imaging of lung,R91,16,6715984,Unreliable
Tennessee,47,Sudden infant death syndrome - SIDS,R95,32,6715984,0.5
Tennessee,47,Other ill-defined and unspecified causes of mortality,R99,484,6715984,7.2
Tennessee,47,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,19,6715984,Unreliable
Tennessee,47,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,99,6715984,1.5
Tennessee,47,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,12,6715984,Unreliable
Tennessee,47,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,11,6715984,Unreliable
Tennessee,47,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,22,6715984,0.3
Tennessee,47,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,43,6715984,0.6
Tennessee,47,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,13,6715984,Unreliable
Tennessee,47,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,11,6715984,Unreliable
Tennessee,47,Car occupant [any] injured in unspecified traffic accident,V49.9,18,6715984,Unreliable
Tennessee,47,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident,V86.5,11,6715984,Unreliable
Tennessee,47,Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident,V86.9,12,6715984,Unreliable
Tennessee,47,Person injured in collision between other specified motor vehicles (traffic),V87.7,91,6715984,1.4
Tennessee,47,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,572,6715984,8.5
Tennessee,47,Fall involving wheelchair,W05,10,6715984,Unreliable
Tennessee,47,Fall on and from stairs and steps,W10,37,6715984,0.6
Tennessee,47,"Fall from, out of or through building or structure",W13,12,6715984,Unreliable
Tennessee,47,Other fall from one level to another,W17,14,6715984,Unreliable
Tennessee,47,Other fall on same level,W18,174,6715984,2.6
Tennessee,47,Unspecified fall,W19,448,6715984,6.7
Tennessee,47,"Struck by thrown, projected or falling object",W20,19,6715984,Unreliable
Tennessee,47,Contact with agricultural machinery,W30,12,6715984,Unreliable
Tennessee,47,Discharge from other and unspecified firearms,W34,16,6715984,Unreliable
Tennessee,47,Drowning and submersion while in swimming-pool,W67,10,6715984,Unreliable
Tennessee,47,Drowning and submersion while in natural water,W69,30,6715984,0.4
Tennessee,47,Unspecified drowning and submersion,W74,22,6715984,0.3
Tennessee,47,Accidental suffocation and strangulation in bed,W75,31,6715984,0.5
Tennessee,47,Inhalation of gastric contents,W78,10,6715984,Unreliable
Tennessee,47,Inhalation and ingestion of food causing obstruction of respiratory tract,W79,28,6715984,0.4
Tennessee,47,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,120,6715984,1.8
Tennessee,47,Unspecified threat to breathing,W84,10,6715984,Unreliable
Tennessee,47,Exposure to uncontrolled fire in building or structure,X00,71,6715984,1.1
Tennessee,47,Exposure to excessive natural heat,X30,10,6715984,Unreliable
Tennessee,47,Exposure to excessive natural cold,X31,24,6715984,0.4
Tennessee,47,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,164,6715984,2.4
Tennessee,47,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,648,6715984,9.6
Tennessee,47,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,796,6715984,11.9
Tennessee,47,Accidental poisoning by and exposure to alcohol,X45,40,6715984,0.6
Tennessee,47,Accidental poisoning by and exposure to other gases and vapours,X47,28,6715984,0.4
Tennessee,47,Exposure to unspecified factor causing fracture,X59.0,146,6715984,2.2
Tennessee,47,Exposure to unspecified factor causing other and unspecified injury,X59.9,165,6715984,2.5
Tennessee,47,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,23,6715984,0.3
Tennessee,47,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,12,6715984,Unreliable
Tennessee,47,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,58,6715984,0.9
Tennessee,47,Intentional self-poisoning by and exposure to other gases and vapours,X67,28,6715984,0.4
Tennessee,47,"Intentional self-harm by hanging, strangulation and suffocation",X70,259,6715984,3.9
Tennessee,47,Intentional self-harm by handgun discharge,X72,61,6715984,0.9
Tennessee,47,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,53,6715984,0.8
Tennessee,47,Intentional self-harm by other and unspecified firearm discharge,X74,597,6715984,8.9
Tennessee,47,Intentional self-harm by sharp object,X78,13,6715984,Unreliable
Tennessee,47,Intentional self-harm by jumping from a high place,X80,20,6715984,0.3
Tennessee,47,Intentional self-harm by jumping or lying before moving object,X81,10,6715984,Unreliable
Tennessee,47,"Assault by rifle, shotgun and larger firearm discharge",X94,14,6715984,Unreliable
Tennessee,47,Assault by other and unspecified firearm discharge,X95,449,6715984,6.7
Tennessee,47,Assault by sharp object,X99,33,6715984,0.5
Tennessee,47,Assault by unspecified means,Y09,27,6715984,0.4
Tennessee,47,"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent",Y11,10,6715984,Unreliable
Tennessee,47,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,39,6715984,0.6
Tennessee,47,"Other and unspecified firearm discharge, undetermined intent",Y24,26,6715984,0.4
Tennessee,47,"Unspecified event, undetermined intent",Y34,19,6715984,Unreliable
Tennessee,47,Legal intervention involving firearm discharge,Y35.0,17,6715984,Unreliable
Tennessee,47,Surgical operation with implant of artificial internal device,Y83.1,24,6715984,0.4
Tennessee,47,Amputation of limb(s),Y83.5,10,6715984,Unreliable
Tennessee,47,"Surgical procedure, unspecified",Y83.9,39,6715984,0.6
Tennessee,47,Sequelae of motor-vehicle accident,Y85.0,12,6715984,Unreliable
Tennessee,47,Sequelae of other accidents,Y86,28,6715984,0.4
Texas,48,Enterocolitis due to Clostridium difficile,A04.7,387,28304596,1.4
Texas,48,Other and unspecified gastroenteritis and colitis of infectious origin,A09.0,31,28304596,0.1
Texas,48,Gastroenteritis and colitis of unspecified origin,A09.9,140,28304596,0.5
Texas,48,"Tuberculosis of lung, without mention of bacteriological or histological confirmation",A16.2,19,28304596,Unreliable
Texas,48,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation",A16.9,13,28304596,Unreliable
